ID_ACCIDENTE,ANYO,MES,DIA_SEMANA,HORA,COD_PROVINCIA,COD_MUNICIPIO,ZONA,ZONA_AGRUPADA,CARRETERA,KM,SENTIDO_1F,TITULARIDAD_VIA,TIPO_VIA,TIPO_ACCIDENTE,TOTAL_MU24H,TOTAL_HG24H,TOTAL_HL24H,TOTAL_VICTIMAS_24H,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,TOTAL_VICTIMAS_30DF,TOTAL_VEHICULOS,TOT_PEAT_MU24H,TOT_BICI_MU24H,TOT_CICLO_MU24H,TOT_MOTO_MU24H,TOT_TUR_MU24H,TOT_FURG_MU24H,TOT_CAM_MENOS3500_MU24H,TOT_CAM_MAS3500_MU24H,TOT_BUS_MU24H,TOT_OTRO_MU24H,TOT_SINESPECIF_MU24H,TOT_PEAT_MU30DF,TOT_BICI_MU30DF,TOT_CICLO_MU30DF,TOT_MOTO_MU30DF,TOT_TUR_MU30DF,TOT_FURG_MU30DF,TOT_CAM_MENOS3500_MU30DF,TOT_CAM_MAS3500_MU30DF,TOT_BUS_MU30DF,TOT_VMP_MU30DF,TOT_OTRO_MU30DF,TOT_SINESPECIF_MU30DF,NUDO,CONDICION_FIRME,CONDICION_ILUMINACION,CONDICION_METEO,CONDICION_NIEBLA,ACERA,TRAZADO_PLANTA,ZONA_KM,HAY_NIEBLA,TRAMO_HORA,gravedad_accidente,tramo_horario,zona_riesgo
45774,2024,9,3,19,25,0,1,1,C-14,61.5,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,4,0.0,998,4,Media,0,Noche,Baja,Noche,Bajo Riesgo
45775,2024,7,5,10,25,25120,3,2,No inventariada,13.6,4,5,14,7.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,0,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45776,2024,9,3,16,25,0,1,1,A-2,473.0,4,1,3,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,4,0.0,998,4,Muy Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
45777,2024,9,4,6,25,0,1,1,A-2,443.8,4,1,3,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6,1,0.0,998,4,Muy Alta,0,Madrugada,Baja,Mañana,Bajo Riesgo
45778,2024,9,4,16,25,0,2,2,N-145,9.0,4,1,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45779,2024,9,5,13,25,25050,1,1,LV-3344,2.0,4,5,6,4.0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45780,2024,9,5,23,25,0,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45781,2024,9,6,13,25,0,1,1,No inventariada,3.4,4,5,6,8.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45782,2024,9,6,15,25,25058,1,1,C-233,65.2,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Media,0,Tarde,Baja,Tarde,Bajo Riesgo
45783,2024,9,6,21,25,0,1,1,C-12,148.0,4,5,6,8.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6,1,0.0,998,4,Alta,0,Noche,Baja,Noche,Bajo Riesgo
45784,2024,7,4,19,25,25120,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45785,2024,7,4,20,25,25120,3,2,No inventariada,13.6,4,5,14,7.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,0,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45786,2024,9,1,22,25,25120,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45787,2024,9,2,21,25,25120,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,0,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45788,2024,9,7,12,25,0,1,1,N-230,129.0,4,1,6,19.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Mañana,Baja,Tarde,Bajo Riesgo
45789,2024,9,7,14,25,0,1,1,No inventariada,2.5,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45790,2024,9,7,17,25,25243,1,1,N-230,165.5,4,1,6,2.0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,3,0.0,998,4,Alta,0,Tarde,Media,Tarde,Bajo Riesgo
45791,2024,9,7,23,25,0,1,1,A-2,483.1,4,1,3,4.0,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6,1,0.0,998,4,Muy Alta,0,Noche,Baja,Noche,Bajo Riesgo
45792,2024,9,1,16,25,25120,1,1,N-240,87.8,4,1,6,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Media,0,Tarde,Baja,Tarde,Bajo Riesgo
45793,2024,8,1,14,25,25023,1,1,N-240,99.9,4,5,3,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Media,0,Tarde,Baja,Tarde,Bajo Riesgo
45794,2024,9,2,12,25,0,2,2,C-13,141.9,4,5,6,1.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Mañana,Baja,Tarde,Bajo Riesgo
45795,2024,9,2,19,25,0,3,2,No inventariada,13.6,4,5,14,1.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45796,2024,9,2,20,25,25040,1,1,C-12,163.1,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6,1,0.0,998,4,Alta,0,Noche,Baja,Noche,Bajo Riesgo
45797,2024,7,2,6,25,25120,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,0,998,Baja,0,Madrugada,Baja,Mañana,Bajo Riesgo
45798,2024,7,4,7,25,25120,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45799,2024,7,4,8,25,25120,3,2,No inventariada,13.6,4,5,14,7.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,0,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45800,2024,7,6,22,25,25120,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45801,2024,7,6,23,25,25120,3,2,No inventariada,13.6,4,5,14,9.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45802,2024,7,4,11,25,25120,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45803,2024,9,3,17,25,0,1,1,N-260,237.9,4,1,6,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Muy Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
45804,2024,9,3,19,25,0,1,1,C-147,134.8,1,2,6,9.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,1,0.0,998,2,Alta,0,Noche,Baja,Noche,Bajo Riesgo
45805,2024,8,6,12,25,25217,3,2,No inventariada,13.6,4,5,14,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Tarde,Bajo Riesgo
45806,2024,9,1,9,25,25072,1,1,No inventariada,1.5,4,5,6,2.0,0,0,5,5,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Mañana,Media,Mañana,Bajo Riesgo
45807,2024,9,3,20,25,0,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45808,2024,9,3,18,25,0,1,1,No inventariada,1.0,2,4,6,19.0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,4,1,1,0.0,998,2,Baja,0,Tarde,Alta,Noche,Bajo Riesgo
45809,2024,9,4,7,25,0,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45810,2024,9,4,11,25,25120,1,1,L-702,3.0,4,5,6,19.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45811,2024,9,4,14,25,25040,1,1,C-12,173.4,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
45812,2024,9,4,17,25,0,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,0,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45813,2024,9,3,20,25,0,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,5,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45814,2024,9,5,18,25,25072,3,2,No inventariada,13.6,4,5,14,7.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,0,998,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
45815,2024,9,5,18,25,0,1,1,No inventariada,2.1,4,5,6,1.0,0,1,1,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
45816,2024,9,5,14,25,0,1,1,AP-2,127.8,4,1,2,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
45817,2024,9,6,14,25,0,1,1,No inventariada,3.0,4,5,6,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45818,2024,9,6,16,25,25120,1,1,No inventariada,2.4,4,5,6,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45819,2024,8,3,9,25,25120,3,2,No inventariada,13.6,4,5,14,7.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,0,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45820,2024,8,4,21,25,0,1,1,C-1412a,22.4,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,5,1,0.0,998,4,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45821,2024,9,7,20,25,0,1,1,C-13,141.0,4,5,6,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Noche,Baja,Noche,Bajo Riesgo
45822,2024,8,1,14,25,25110,3,2,No inventariada,13.6,4,5,14,20.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45823,2024,9,1,20,25,25011,1,1,N-2a,453.9,4,5,6,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,1,0.0,998,4,Muy Alta,0,Noche,Baja,Noche,Bajo Riesgo
45824,2024,8,7,14,25,25120,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45825,2024,8,1,10,25,25120,3,2,No inventariada,13.6,4,5,14,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45826,2024,8,3,17,25,25120,3,2,No inventariada,13.6,4,5,14,19.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45827,2024,8,6,12,25,0,1,1,No inventariada,1.0,4,5,6,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Mañana,Baja,Tarde,Bajo Riesgo
45828,2024,9,2,6,25,0,1,1,C-14,126.9,4,5,6,8.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6,1,0.0,998,4,Alta,0,Madrugada,Baja,Mañana,Bajo Riesgo
45829,2024,9,2,11,25,0,1,1,No inventariada,9.0,1,4,6,19.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,2,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45830,2024,9,2,13,25,25203,1,1,N-260,228.7,4,1,6,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Muy Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
45831,2024,9,2,17,25,0,1,1,C-13,33.5,4,5,6,6.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45832,2024,9,2,17,25,0,1,1,L-201,8.1,4,5,6,1.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45833,2024,9,2,18,25,0,1,1,L-503,5.3,2,3,6,9.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,2,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
45834,2024,9,3,12,25,0,1,1,No inventariada,0.0,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,,0,Mañana,Baja,Tarde,Bajo Riesgo
45835,2024,9,3,20,25,0,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45836,2024,8,1,16,25,25120,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45837,2024,8,3,19,25,25120,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45838,2024,8,4,8,25,0,1,1,No inventariada,1.5,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45839,2024,9,4,18,25,25023,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
45840,2024,9,4,19,25,25023,3,2,No inventariada,13.6,4,5,14,3.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45841,2024,9,4,7,25,25120,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45842,2024,9,4,8,25,25120,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45843,2024,9,6,22,25,0,1,1,LV-9047,7.2,4,5,6,8.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6,1,0.0,998,4,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45844,2024,9,5,7,25,25217,1,1,C-14,74.1,4,5,6,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Media,0,Mañana,Baja,Mañana,Bajo Riesgo
45845,2024,8,5,23,25,25120,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45846,2024,9,1,17,25,0,3,2,No inventariada,13.6,4,5,14,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45847,2024,9,6,13,25,0,1,1,N-230,121.7,4,1,6,19.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,4,0.0,998,4,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
45848,2024,9,6,15,25,25040,1,1,C-12,172.2,4,5,6,19.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,3,0.0,998,4,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
45849,2024,9,3,17,25,0,1,1,C-28,45.5,4,5,6,1.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,3,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45850,2024,9,2,18,25,25137,1,1,E-23,1.0,4,5,6,4.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
45851,2024,9,3,8,25,0,1,1,C-26,3.0,4,5,6,4.0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Mañana,Media,Mañana,Bajo Riesgo
45852,2024,9,7,7,25,0,1,1,C-14,150.2,4,5,6,6.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,4,0.0,998,4,Alta,0,Mañana,Baja,Mañana,Bajo Riesgo
45853,2024,9,7,7,25,0,1,1,N-230,117.7,4,1,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,3,0.0,998,4,Alta,0,Mañana,Baja,Mañana,Bajo Riesgo
45854,2024,9,7,8,25,0,1,1,LP-3322,6.3,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
45855,2024,9,7,20,25,25023,1,1,No inventariada,31.0,4,5,6,8.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,4,Baja,0,Noche,Baja,Noche,Bajo Riesgo
45856,2024,9,7,17,25,0,1,1,C-26,108.1,4,5,6,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
45857,2024,8,3,13,25,25120,2,2,C-13,8.3,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
45858,2024,8,4,5,25,25120,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,5,1,0.0,0,998,Baja,0,Madrugada,Baja,Madrugada,Bajo Riesgo
45859,2024,8,4,12,25,25120,3,2,No inventariada,13.6,4,5,14,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Tarde,Bajo Riesgo
45860,2024,8,4,14,25,25120,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
